Date,year,month,week,X24hAverage,Ask,Bid,Last,TotalVolume,numberOfTransactions,nTweets,nNewsReuters,nNewsCryptocoin,searchInterest,nTweetsTopUser
2012-05-24,2012,5,21,5.11,NA,NA,NA,32712.16,26020,NA,NA,NA,2,NA
2012-05-23,2012,5,21,5.12,NA,NA,NA,58979.29,26784,NA,NA,NA,2,NA
2012-05-22,2012,5,21,5.07,NA,NA,NA,49853.61,25323,NA,NA,NA,2,NA
2012-05-21,2012,5,21,5.07,NA,NA,NA,44937.69,29133,NA,NA,NA,2,NA
2012-05-20,2012,5,21,5.1,NA,NA,NA,21998.3,33328,NA,NA,NA,2,NA
2012-05-19,2012,5,21,5.09,NA,NA,NA,26725.79,38132,NA,NA,NA,2,NA
2012-05-18,2012,5,20,5.09,NA,NA,NA,57383.59,21758,NA,NA,NA,2,NA
2012-05-17,2012,5,20,5.07,NA,NA,NA,30047.27,14892,NA,NA,NA,2,NA
2012-05-16,2012,5,20,5.06,NA,NA,NA,75923.36,19677,NA,NA,NA,2,NA
2012-05-15,2012,5,20,4.99,NA,NA,NA,54264.45,20817,NA,NA,NA,2,NA
2012-05-14,2012,5,20,4.98,NA,NA,NA,57834.77,28010,NA,NA,NA,2,NA
2012-05-13,2012,5,20,4.95,NA,NA,NA,16229.36,14084,NA,NA,NA,2,NA
2012-05-12,2012,5,20,4.94,NA,NA,NA,25803.42,22055,NA,NA,NA,2,NA
2012-05-11,2012,5,19,4.92,NA,NA,NA,70556.8,14196,NA,NA,NA,3,NA
2012-05-10,2012,5,19,4.95,NA,NA,NA,78061.25,12723,NA,NA,NA,3,NA
2012-05-09,2012,5,19,5.04,NA,NA,NA,44314.25,18865,NA,NA,NA,3,NA
2012-05-08,2012,5,19,5.02,NA,NA,NA,72979.72,17176,NA,NA,NA,3,NA
2012-05-07,2012,5,19,5.03,NA,NA,NA,50476.44,16283,NA,NA,NA,3,NA
2012-05-06,2012,5,19,5.04,NA,NA,NA,23482.3,12416,NA,NA,NA,3,NA
2012-05-05,2012,5,19,5.04,NA,NA,NA,24771.14,13590,NA,NA,NA,3,NA
2012-05-04,2012,5,18,5.11,NA,NA,NA,48139.82,14376,NA,NA,NA,2,NA
2012-05-03,2012,5,18,5.08,NA,NA,NA,40204.15,12283,NA,NA,NA,2,NA
2012-05-02,2012,5,18,5.07,NA,NA,NA,104859.74,9373,NA,NA,NA,2,NA
2012-05-01,2012,5,18,4.96,NA,NA,NA,38468,10070,NA,NA,NA,2,NA
2012-04-30,2012,4,18,4.94,NA,NA,NA,59158.68,9064,NA,NA,NA,2,NA
2012-04-29,2012,4,18,4.94,NA,NA,NA,23229.31,8050,NA,NA,NA,2,NA
2012-04-28,2012,4,18,4.96,NA,NA,NA,95364.25,7173,NA,NA,NA,2,NA
2012-04-27,2012,4,17,5.07,NA,NA,NA,28907.87,7066,NA,NA,NA,3,NA
2012-04-26,2012,4,17,5.07,NA,NA,NA,64780.5,10043,NA,NA,NA,3,NA
2012-04-25,2012,4,17,5.12,NA,NA,NA,39131.01,7746,NA,NA,NA,3,NA
2012-04-24,2012,4,17,5.06,NA,NA,NA,81969.36,7395,NA,NA,NA,3,NA
2012-04-23,2012,4,17,5.12,NA,NA,NA,54538.37,6845,NA,NA,NA,3,NA
2012-04-22,2012,4,17,5.18,NA,NA,NA,39302.21,6768,NA,NA,NA,3,NA
2012-04-21,2012,4,17,5.27,NA,NA,NA,63914.19,7770,NA,NA,NA,3,NA
2012-04-20,2012,4,16,5.22,NA,NA,NA,111485.44,8016,NA,NA,NA,2,NA
2012-04-19,2012,4,16,5.13,NA,NA,NA,56162.11,8023,NA,NA,NA,2,NA
2012-04-18,2012,4,16,5.07,NA,NA,NA,86727.91,8145,NA,NA,NA,2,NA
2012-04-17,2012,4,16,4.95,NA,NA,NA,33894.46,8354,NA,NA,NA,2,NA
2012-04-16,2012,4,16,4.91,NA,NA,NA,42116.87,7846,NA,NA,NA,2,NA
2012-04-15,2012,4,16,4.92,NA,NA,NA,34633.22,7313,NA,NA,NA,2,NA
2012-04-14,2012,4,16,4.97,NA,NA,NA,68489.72,7935,NA,NA,NA,2,NA
2012-04-13,2012,4,15,4.85,NA,NA,NA,102566.45,7549,NA,NA,NA,3,NA
2012-04-12,2012,4,15,4.86,NA,NA,NA,56477.15,8513,NA,NA,NA,3,NA
2012-04-11,2012,4,15,4.88,NA,NA,NA,71299.88,7485,NA,NA,NA,3,NA
2012-04-10,2012,4,15,4.8,NA,NA,NA,61971.73,8435,NA,NA,NA,3,NA
2012-04-09,2012,4,15,4.75,NA,NA,NA,43886.22,6045,NA,NA,NA,3,NA
2012-04-08,2012,4,15,4.71,NA,NA,NA,44932.46,6061,NA,NA,NA,3,NA
2012-04-07,2012,4,15,4.8,NA,NA,NA,84456.12,6152,NA,NA,NA,3,NA
2012-04-06,2012,4,14,4.93,NA,NA,NA,62942.73,7000,NA,NA,NA,3,NA
2012-04-05,2012,4,14,4.9,NA,NA,NA,38277.52,6977,NA,NA,NA,3,NA
2012-04-04,2012,4,14,4.91,NA,NA,NA,57336.28,7479,NA,NA,NA,3,NA
2012-04-03,2012,4,14,4.9,NA,NA,NA,80447.8,7539,NA,NA,NA,3,NA
2012-04-02,2012,4,14,4.92,NA,NA,NA,87369.1,6086,NA,NA,NA,3,NA
2012-04-01,2012,4,14,4.78,NA,NA,NA,38084.05,5619,NA,NA,NA,3,NA
2012-03-31,2012,3,14,4.88,NA,NA,NA,37531.15,6286,NA,NA,NA,3,NA
2012-03-30,2012,3,13,4.77,NA,NA,NA,44664.89,7174,NA,NA,NA,2,NA
2012-03-29,2012,3,13,4.73,NA,NA,NA,43595.84,7526,NA,NA,NA,2,NA
2012-03-28,2012,3,13,4.79,NA,NA,NA,39295.33,7134,NA,NA,NA,2,NA
2012-03-27,2012,3,13,4.66,NA,NA,NA,77518.59,6346,NA,NA,NA,2,NA
2012-03-26,2012,3,13,4.64,NA,NA,NA,72253.66,6469,NA,NA,NA,2,NA
2012-03-25,2012,3,13,4.5,NA,NA,NA,73543.36,6249,NA,NA,NA,2,NA
2012-03-24,2012,3,13,4.65,NA,NA,NA,40124.4,6461,NA,NA,NA,2,NA
2012-03-23,2012,3,12,4.69,NA,NA,NA,56575.33,6293,NA,NA,NA,2,NA
2012-03-22,2012,3,12,4.75,NA,NA,NA,62474.51,6756,NA,NA,NA,2,NA
2012-03-21,2012,3,12,4.81,NA,NA,NA,48284.29,6980,NA,NA,NA,2,NA
2012-03-20,2012,3,12,4.79,NA,NA,NA,68414.9,6604,NA,NA,NA,2,NA
2012-03-19,2012,3,12,4.88,NA,NA,NA,191687.46,6679,NA,NA,NA,2,NA
2012-03-18,2012,3,12,5.22,NA,NA,NA,26124.69,5745,NA,NA,NA,2,NA
2012-03-17,2012,3,12,5.31,NA,NA,NA,40292.56,7473,NA,NA,NA,2,NA
2012-03-16,2012,3,11,5.33,NA,NA,NA,34279.84,6706,NA,NA,NA,2,NA
2012-03-15,2012,3,11,5.3,NA,NA,NA,44431.88,6577,NA,NA,NA,2,NA
2012-03-14,2012,3,11,5.35,NA,NA,NA,66557.18,7096,NA,NA,NA,2,NA
2012-03-13,2012,3,11,5.15,NA,NA,NA,131788.79,6805,NA,NA,NA,2,NA
2012-03-12,2012,3,11,4.87,NA,NA,NA,24334.29,5728,NA,NA,NA,2,NA
2012-03-11,2012,3,11,4.89,NA,NA,NA,44034.84,5174,NA,NA,NA,2,NA
2012-03-10,2012,3,11,4.8,NA,NA,NA,29747.44,6054,NA,NA,NA,2,NA
2012-03-09,2012,3,10,4.89,NA,NA,NA,34399.55,6478,NA,NA,NA,2,NA
2012-03-08,2012,3,10,4.87,NA,NA,NA,59191.1,6635,NA,NA,NA,2,NA
2012-03-07,2012,3,10,4.92,NA,NA,NA,48072.34,6574,NA,NA,NA,2,NA
2012-03-06,2012,3,10,4.97,NA,NA,NA,46425.13,6713,NA,NA,NA,2,NA
2012-03-05,2012,3,10,4.93,NA,NA,NA,68645.8,6729,NA,NA,NA,2,NA
2012-03-04,2012,3,10,4.8,NA,NA,NA,59641.4,6017,NA,NA,NA,2,NA
2012-03-03,2012,3,10,4.67,NA,NA,NA,41061.89,5701,NA,NA,NA,2,NA
2012-03-02,2012,3,9,4.69,NA,NA,NA,131794.73,7696,NA,NA,NA,3,NA
2012-03-01,2012,3,9,4.92,NA,NA,NA,46227.35,6713,NA,NA,NA,3,NA
2012-02-29,2012,2,9,4.82,NA,NA,NA,28961.23,6825,NA,NA,NA,3,NA
2012-02-28,2012,2,9,4.87,NA,NA,NA,64203.91,6627,NA,NA,NA,3,NA
2012-02-27,2012,2,9,4.93,NA,NA,NA,31086.06,6475,NA,NA,NA,3,NA
2012-02-26,2012,2,9,4.95,NA,NA,NA,71192.69,5851,NA,NA,NA,3,NA
2012-02-25,2012,2,9,4.88,NA,NA,NA,86781.01,6588,NA,NA,NA,3,NA
2012-02-24,2012,2,8,4.97,NA,NA,NA,91451.54,7203,NA,NA,NA,2,NA
2012-02-23,2012,2,8,4.82,NA,NA,NA,166366.72,7881,NA,NA,NA,2,NA
2012-02-22,2012,2,8,4.44,NA,NA,NA,105451.97,7124,NA,NA,NA,2,NA
2012-02-21,2012,2,8,4.31,NA,NA,NA,53194.52,6348,NA,NA,NA,2,NA
2012-02-20,2012,2,8,4.37,NA,NA,NA,39136.55,6118,NA,NA,NA,2,NA
2012-02-19,2012,2,8,4.35,NA,NA,NA,63161.55,5932,NA,NA,NA,2,NA
2012-02-18,2012,2,8,4.27,NA,NA,NA,71150.88,6676,NA,NA,NA,2,NA
2012-02-17,2012,2,7,4.46,NA,NA,NA,137178.35,7128,NA,NA,NA,2,NA
2012-02-16,2012,2,7,4.19,NA,NA,NA,167515.15,9286,NA,NA,NA,2,NA
2012-02-15,2012,2,7,4.58,NA,NA,NA,162859.25,9511,NA,NA,NA,2,NA
2012-02-14,2012,2,7,4.7,NA,NA,NA,299210.01,9710,NA,NA,NA,2,NA
2012-02-13,2012,2,7,5.34,NA,NA,NA,171158.03,7514,NA,NA,NA,2,NA
2012-02-12,2012,2,7,5.6,NA,NA,NA,83126.79,7405,NA,NA,NA,2,NA
2012-02-11,2012,2,7,5.7,NA,NA,NA,70863.96,7624,NA,NA,NA,2,NA
2012-02-10,2012,2,6,5.87,NA,NA,NA,40471.4,8642,NA,NA,NA,2,NA
2012-02-09,2012,2,6,5.75,NA,NA,NA,91046.61,7259,NA,NA,NA,2,NA
2012-02-08,2012,2,6,5.64,NA,NA,NA,239256.37,6619,NA,NA,NA,2,NA
2012-02-07,2012,2,6,5.62,NA,NA,NA,73672.9,6799,NA,NA,NA,2,NA
2012-02-06,2012,2,6,5.55,NA,NA,NA,90794.3,6500,NA,NA,NA,2,NA
2012-02-05,2012,2,6,5.68,NA,NA,NA,121375.76,6616,NA,NA,NA,2,NA
2012-02-04,2012,2,6,5.92,NA,NA,NA,21085.53,7597,NA,NA,NA,2,NA
2012-02-03,2012,2,5,5.92,NA,NA,NA,60462.79,6943,NA,NA,NA,3,NA
2012-02-02,2012,2,5,6.03,NA,NA,NA,55553.16,6955,NA,NA,NA,3,NA
2012-02-01,2012,2,5,5.82,NA,NA,NA,116746.22,6900,NA,NA,NA,3,NA
2012-01-31,2012,1,5,5.53,NA,NA,NA,49164.86,6469,NA,NA,NA,3,NA
2012-01-30,2012,1,5,5.51,NA,NA,NA,42757.95,6019,NA,NA,NA,3,NA
2012-01-29,2012,1,5,5.48,NA,NA,NA,47093.57,6464,NA,NA,NA,3,NA
2012-01-28,2012,1,5,5.57,NA,NA,NA,90550.07,6095,NA,NA,NA,3,NA
2012-01-27,2012,1,4,5.29,NA,NA,NA,117072.29,6544,NA,NA,NA,3,NA
2012-01-26,2012,1,4,5.59,NA,NA,NA,124483.63,6736,NA,NA,NA,3,NA
2012-01-25,2012,1,4,5.88,NA,NA,NA,133966.24,8017,NA,NA,NA,3,NA
2012-01-24,2012,1,4,6.3,NA,NA,NA,36081.52,6817,NA,NA,NA,3,NA
2012-01-23,2012,1,4,6.29,NA,NA,NA,18596.26,5984,NA,NA,NA,3,NA
2012-01-22,2012,1,4,6.29,NA,NA,NA,45282.24,5259,NA,NA,NA,3,NA
2012-01-21,2012,1,4,6.29,NA,NA,NA,65100.95,6771,NA,NA,NA,3,NA
2012-01-20,2012,1,3,6.44,NA,NA,NA,67356.71,6718,NA,NA,NA,4,NA
2012-01-19,2012,1,3,6.18,NA,NA,NA,115458.7,6464,NA,NA,NA,4,NA
2012-01-18,2012,1,3,5.98,NA,NA,NA,227363.99,7215,NA,NA,NA,4,NA
2012-01-17,2012,1,3,6.04,NA,NA,NA,214178.93,6545,NA,NA,NA,4,NA
2012-01-16,2012,1,3,6.83,NA,NA,NA,123869.49,6685,NA,NA,NA,4,NA
2012-01-15,2012,1,3,6.9,NA,NA,NA,62699,6675,NA,NA,NA,4,NA
2012-01-14,2012,1,3,6.59,NA,NA,NA,142982.47,6734,NA,NA,NA,4,NA
2012-01-13,2012,1,2,6.61,NA,NA,NA,61030.15,6824,NA,NA,NA,3,NA
2012-01-12,2012,1,2,6.74,NA,NA,NA,141157.89,6943,NA,NA,NA,3,NA
2012-01-11,2012,1,2,6.81,NA,NA,NA,100713.58,7168,NA,NA,NA,3,NA
2012-01-10,2012,1,2,6.4,NA,NA,NA,110797.84,6589,NA,NA,NA,3,NA
2012-01-09,2012,1,2,6.47,NA,NA,NA,149622.35,5999,NA,NA,NA,3,NA
2012-01-08,2012,1,2,7.03,NA,NA,NA,59204.52,6290,NA,NA,NA,3,NA
2012-01-07,2012,1,2,6.72,NA,NA,NA,48824.63,6211,NA,NA,NA,3,NA
2012-01-06,2012,1,1,6.79,NA,NA,NA,220874.48,6361,NA,NA,NA,3,NA
2012-01-05,2012,1,1,6.2,NA,NA,NA,184803.98,6917,NA,NA,NA,3,NA
2012-01-04,2012,1,1,5.25,NA,NA,NA,132302.61,5636,NA,NA,NA,3,NA
2012-01-03,2012,1,1,4.95,NA,NA,NA,126201.41,5544,NA,NA,NA,3,NA
2012-01-02,2012,1,1,5.21,NA,NA,NA,69590.26,5809,NA,NA,NA,3,NA
2012-01-01,2012,1,1,5.1,NA,NA,NA,109715.97,4523,NA,NA,NA,3,NA
2011-12-31,2011,12,53,4.6,NA,NA,NA,131056.91,5357,NA,NA,NA,NA,NA
2011-12-30,2011,12,53,4.19,NA,NA,NA,41730.95,5024,NA,NA,NA,NA,NA
2011-12-29,2011,12,52,4.22,NA,NA,NA,53844.05,5023,NA,NA,NA,2,NA
2011-12-28,2011,12,52,4.14,NA,NA,NA,34619.22,4969,NA,NA,NA,2,NA
2011-12-27,2011,12,52,4.02,NA,NA,NA,31427.07,5571,NA,NA,NA,2,NA
2011-12-26,2011,12,52,4.04,NA,NA,NA,89435.39,5381,NA,NA,NA,2,NA
2011-12-25,2011,12,52,4.14,NA,NA,NA,81062.98,5307,NA,NA,NA,2,NA
2011-12-24,2011,12,52,3.92,NA,NA,NA,15579.42,4676,NA,NA,NA,2,NA
2011-12-23,2011,12,52,3.9,NA,NA,NA,21101.04,5740,NA,NA,NA,2,NA
2011-12-22,2011,12,51,3.79,NA,NA,NA,57621.99,5818,NA,NA,NA,2,NA
2011-12-21,2011,12,51,3.93,NA,NA,NA,49632.1,5667,NA,NA,NA,2,NA
2011-12-20,2011,12,51,3.97,NA,NA,NA,187493.36,6684,NA,NA,NA,2,NA
2011-12-19,2011,12,51,3.41,NA,NA,NA,141522.49,5200,NA,NA,NA,2,NA
2011-12-18,2011,12,51,3.2,NA,NA,NA,11370.34,4615,NA,NA,NA,2,NA
2011-12-17,2011,12,51,3.19,NA,NA,NA,16957,4819,NA,NA,NA,2,NA
2011-12-16,2011,12,51,3.18,NA,NA,NA,30928.62,5319,NA,NA,NA,2,NA
2011-12-15,2011,12,50,3.17,NA,NA,NA,30782.06,5476,NA,NA,NA,2,NA
2011-12-14,2011,12,50,3.12,NA,NA,NA,73772.18,5125,NA,NA,NA,2,NA
2011-12-13,2011,12,50,3.21,NA,NA,NA,33480.66,5515,NA,NA,NA,2,NA
2011-12-12,2011,12,50,3.18,NA,NA,NA,40857.21,4924,NA,NA,NA,2,NA
2011-12-11,2011,12,50,3.2,NA,NA,NA,109957.11,5240,NA,NA,NA,2,NA
2011-12-10,2011,12,50,3.04,NA,NA,NA,75433.74,5794,NA,NA,NA,2,NA
2011-12-09,2011,12,50,2.99,NA,NA,NA,35346.14,5686,NA,NA,NA,2,NA
2011-12-08,2011,12,49,2.95,NA,NA,NA,41242.33,5787,NA,NA,NA,2,NA
2011-12-07,2011,12,49,3,NA,NA,NA,59401.09,7119,NA,NA,NA,2,NA
2011-12-06,2011,12,49,2.98,NA,NA,NA,57102.26,7021,NA,NA,NA,2,NA
2011-12-05,2011,12,49,2.87,NA,NA,NA,31533.18,6347,NA,NA,NA,2,NA
2011-12-04,2011,12,49,2.75,NA,NA,NA,95772.81,5290,NA,NA,NA,2,NA
2011-12-03,2011,12,49,2.93,NA,NA,NA,123933.65,5533,NA,NA,NA,2,NA
2011-12-02,2011,12,49,3.1,NA,NA,NA,58549.86,6316,NA,NA,NA,2,NA
2011-12-01,2011,12,48,3.05,NA,NA,NA,65503.57,6735,NA,NA,NA,2,NA
2011-11-30,2011,11,48,2.91,NA,NA,NA,121003.03,6332,NA,NA,NA,2,NA
2011-11-29,2011,11,48,2.79,NA,NA,NA,181329.33,6529,NA,NA,NA,2,NA
2011-11-28,2011,11,48,2.51,NA,NA,NA,42519.93,5925,NA,NA,NA,2,NA
2011-11-27,2011,11,48,2.46,NA,NA,NA,23125.54,4794,NA,NA,NA,2,NA
2011-11-26,2011,11,48,2.48,NA,NA,NA,36412.63,5004,NA,NA,NA,2,NA
2011-11-25,2011,11,48,2.47,NA,NA,NA,45361.86,5374,NA,NA,NA,2,NA
2011-11-24,2011,11,47,2.42,NA,NA,NA,88867.34,5020,NA,NA,NA,2,NA
2011-11-23,2011,11,47,2.32,NA,NA,NA,41113.77,5620,NA,NA,NA,2,NA
2011-11-22,2011,11,47,2.31,NA,NA,NA,35273.62,5371,NA,NA,NA,2,NA
2011-11-21,2011,11,47,2.23,NA,NA,NA,43745.57,5044,NA,NA,NA,2,NA
2011-11-20,2011,11,47,2.28,NA,NA,NA,80777.15,4796,NA,NA,NA,2,NA
2011-11-19,2011,11,47,2.17,NA,NA,NA,79753.9,4909,NA,NA,NA,2,NA
2011-11-18,2011,11,47,2.14,NA,NA,NA,99565.69,4818,NA,NA,NA,2,NA
2011-11-17,2011,11,46,2.23,NA,NA,NA,120547.36,5596,NA,NA,NA,2,NA
2011-11-16,2011,11,46,2.46,NA,NA,NA,44834.6,5855,NA,NA,NA,2,NA
2011-11-15,2011,11,46,2.3,NA,NA,NA,77616,6442,NA,NA,NA,2,NA
2011-11-14,2011,11,46,2.51,NA,NA,NA,384475.29,5620,NA,NA,NA,2,NA
2011-11-13,2011,11,46,3,NA,NA,NA,9780.33,5088,NA,NA,NA,2,NA
2011-11-12,2011,11,46,3.06,NA,NA,NA,20995.48,5346,NA,NA,NA,2,NA
2011-11-11,2011,11,46,2.97,NA,NA,NA,45292.63,5439,NA,NA,NA,2,NA
2011-11-10,2011,11,45,2.87,NA,NA,NA,34708.29,6364,NA,NA,NA,2,NA
2011-11-09,2011,11,45,3,NA,NA,NA,52850.96,6627,NA,NA,NA,2,NA
2011-11-08,2011,11,45,3.09,NA,NA,NA,62115.94,5748,NA,NA,NA,2,NA
2011-11-07,2011,11,45,3,NA,NA,NA,24480.55,5329,NA,NA,NA,2,NA
2011-11-06,2011,11,45,2.96,NA,NA,NA,17543.6,5021,NA,NA,NA,2,NA
2011-11-05,2011,11,45,3.01,NA,NA,NA,53518.09,6575,NA,NA,NA,2,NA
2011-11-04,2011,11,45,3.13,NA,NA,NA,40625.69,6662,NA,NA,NA,2,NA
2011-11-03,2011,11,44,3.21,NA,NA,NA,24922.18,5746,NA,NA,NA,3,NA
2011-11-02,2011,11,44,3.23,NA,NA,NA,32727.8,5750,NA,NA,NA,3,NA
2011-11-01,2011,11,44,3.19,NA,NA,NA,38666.72,5885,NA,NA,NA,3,NA
2011-10-31,2011,10,44,3.19,NA,NA,NA,31543,4956,NA,NA,NA,3,NA
2011-10-30,2011,10,44,3.38,NA,NA,NA,51820.79,4888,NA,NA,NA,3,NA
2011-10-29,2011,10,44,3.54,NA,NA,NA,80533.65,5826,NA,NA,NA,3,NA
2011-10-28,2011,10,44,3.11,NA,NA,NA,53410.78,5111,NA,NA,NA,3,NA
2011-10-27,2011,10,43,2.92,NA,NA,NA,59449.56,4739,NA,NA,NA,3,NA
2011-10-26,2011,10,43,2.75,NA,NA,NA,30326.81,5307,NA,NA,NA,3,NA
2011-10-25,2011,10,43,2.74,NA,NA,NA,102426.43,5282,NA,NA,NA,3,NA
2011-10-24,2011,10,43,2.81,NA,NA,NA,92803.84,5919,NA,NA,NA,3,NA
2011-10-23,2011,10,43,3.08,NA,NA,NA,37764.56,5451,NA,NA,NA,3,NA
2011-10-22,2011,10,43,3.01,NA,NA,NA,121360.17,4820,NA,NA,NA,3,NA
2011-10-21,2011,10,43,2.54,NA,NA,NA,73851.07,5357,NA,NA,NA,3,NA
2011-10-20,2011,10,42,2.31,NA,NA,NA,49371.88,4708,NA,NA,NA,3,NA
2011-10-19,2011,10,42,2.28,NA,NA,NA,102479.86,4810,NA,NA,NA,3,NA
2011-10-18,2011,10,42,2.62,NA,NA,NA,88365.65,5562,NA,NA,NA,3,NA
2011-10-17,2011,10,42,2.85,NA,NA,NA,208676.35,5593,NA,NA,NA,3,NA
2011-10-16,2011,10,42,3.64,NA,NA,NA,37512.1,4878,NA,NA,NA,3,NA
2011-10-15,2011,10,42,3.89,NA,NA,NA,42895.66,6080,NA,NA,NA,3,NA
2011-10-14,2011,10,42,4,NA,NA,NA,21444.18,5676,NA,NA,NA,3,NA
2011-10-13,2011,10,41,4.08,NA,NA,NA,20669.62,4739,NA,NA,NA,3,NA
2011-10-12,2011,10,41,4.07,NA,NA,NA,70098.1,6498,NA,NA,NA,3,NA
2011-10-11,2011,10,41,3.95,NA,NA,NA,41837.43,5846,NA,NA,NA,3,NA
2011-10-10,2011,10,41,4.1,NA,NA,NA,17580.38,5530,NA,NA,NA,3,NA
2011-10-09,2011,10,41,4.19,NA,NA,NA,38169.59,5623,NA,NA,NA,3,NA
2011-10-08,2011,10,41,4.03,NA,NA,NA,40238.24,5604,NA,NA,NA,3,NA
2011-10-07,2011,10,41,4.29,NA,NA,NA,98871.79,5509,NA,NA,NA,3,NA
2011-10-06,2011,10,40,4.68,NA,NA,NA,57609.01,6004,NA,NA,NA,3,NA
2011-10-05,2011,10,40,4.86,NA,NA,NA,20570.04,6218,NA,NA,NA,3,NA
2011-10-04,2011,10,40,4.9,NA,NA,NA,20007.76,5316,NA,NA,NA,3,NA
2011-10-03,2011,10,40,4.94,NA,NA,NA,19569.47,6273,NA,NA,NA,3,NA
2011-10-02,2011,10,40,4.98,NA,NA,NA,10982.6,5145,NA,NA,NA,3,NA
2011-10-01,2011,10,40,5.05,NA,NA,NA,23967.33,5584,NA,NA,NA,3,NA
2011-09-30,2011,9,40,5.01,NA,NA,NA,42893.6,5762,NA,NA,NA,3,NA
2011-09-29,2011,9,39,4.7,NA,NA,NA,16923.63,5709,NA,NA,NA,3,NA
2011-09-28,2011,9,39,4.74,NA,NA,NA,35035.38,5795,NA,NA,NA,3,NA
2011-09-27,2011,9,39,4.84,NA,NA,NA,32240.24,6055,NA,NA,NA,3,NA
2011-09-26,2011,9,39,4.95,NA,NA,NA,58824.78,5917,NA,NA,NA,3,NA
2011-09-25,2011,9,39,5.32,NA,NA,NA,12219.25,5671,NA,NA,NA,3,NA
2011-09-24,2011,9,39,5.41,NA,NA,NA,20257.37,6231,NA,NA,NA,3,NA
2011-09-23,2011,9,39,5.59,NA,NA,NA,57873.1,5820,NA,NA,NA,3,NA
2011-09-22,2011,9,38,5.49,NA,NA,NA,35211.01,6808,NA,NA,NA,4,NA
2011-09-21,2011,9,38,5.62,NA,NA,NA,71983.35,8078,NA,NA,NA,4,NA
2011-09-20,2011,9,38,6.1,NA,NA,NA,120257.28,7420,NA,NA,NA,4,NA
2011-09-19,2011,9,38,5.26,NA,NA,NA,52915.08,6272,NA,NA,NA,4,NA
2011-09-18,2011,9,38,5.11,NA,NA,NA,47284.85,5775,NA,NA,NA,4,NA
2011-09-17,2011,9,38,4.77,NA,NA,NA,23095.8,6181,NA,NA,NA,4,NA
2011-09-16,2011,9,38,4.81,NA,NA,NA,32338.46,6042,NA,NA,NA,4,NA
2011-09-15,2011,9,37,4.97,NA,NA,NA,88688.37,6040,NA,NA,NA,4,NA
2011-09-14,2011,9,37,5.55,NA,NA,NA,45360.18,6515,NA,NA,NA,4,NA
2011-09-13,2011,9,37,5.79,NA,NA,NA,26147.95,6564,NA,NA,NA,4,NA
2011-09-12,2011,9,37,6.04,NA,NA,NA,64182.61,6422,NA,NA,NA,4,NA
2011-09-11,2011,9,37,6.06,NA,NA,NA,145150.7,6301,NA,NA,NA,4,NA
2011-09-10,2011,9,37,5.03,NA,NA,NA,44639.39,6453,NA,NA,NA,4,NA
2011-09-09,2011,9,37,5.31,NA,NA,NA,217540.23,7266,NA,NA,NA,4,NA
2011-09-08,2011,9,36,6.8,NA,NA,NA,31944.44,6481,NA,NA,NA,5,NA
2011-09-07,2011,9,36,7.03,NA,NA,NA,49687.4,7178,NA,NA,NA,5,NA
2011-09-06,2011,9,36,6.73,NA,NA,NA,82558.56,7705,NA,NA,NA,5,NA
2011-09-05,2011,9,36,7.62,NA,NA,NA,30846.84,7281,NA,NA,NA,5,NA
2011-09-04,2011,9,36,8.17,NA,NA,NA,19719.6,6612,NA,NA,NA,5,NA
2011-09-03,2011,9,36,8.53,NA,NA,NA,6975.23,6325,NA,NA,NA,5,NA
2011-09-02,2011,9,36,8.44,NA,NA,NA,16836.29,6917,NA,NA,NA,5,NA
2011-09-01,2011,9,35,8.22,NA,NA,NA,11912.68,7222,NA,NA,NA,5,NA
2011-08-31,2011,8,35,8.35,NA,NA,NA,19683.08,7280,NA,NA,NA,5,NA
2011-08-30,2011,8,35,8.78,NA,NA,NA,11810.88,7846,NA,NA,NA,5,NA
2011-08-29,2011,8,35,8.93,NA,NA,NA,21685.29,7807,NA,NA,NA,5,NA
2011-08-28,2011,8,35,8.97,NA,NA,NA,24159.85,5453,NA,NA,NA,5,NA
2011-08-27,2011,8,35,8.63,NA,NA,NA,22010.04,6988,NA,NA,NA,5,NA
2011-08-26,2011,8,35,8.65,NA,NA,NA,83026.56,7479,NA,NA,NA,5,NA
2011-08-25,2011,8,34,10.01,NA,NA,NA,55547.42,7082,NA,NA,NA,6,NA
2011-08-24,2011,8,34,10.94,NA,NA,NA,7852.55,7333,NA,NA,NA,6,NA
2011-08-23,2011,8,34,11.03,NA,NA,NA,12797.1,7425,NA,NA,NA,6,NA
2011-08-22,2011,8,34,11.03,NA,NA,NA,37055.32,7924,NA,NA,NA,6,NA
2011-08-21,2011,8,34,11.38,NA,NA,NA,8787.2,7355,NA,NA,NA,6,NA
2011-08-20,2011,8,34,11.49,NA,NA,NA,9940.27,7125,NA,NA,NA,6,NA
2011-08-19,2011,8,34,11.4,NA,NA,NA,33765.21,7787,NA,NA,NA,6,NA
2011-08-18,2011,8,33,10.9,NA,NA,NA,8222.8,7457,NA,NA,NA,5,NA
2011-08-17,2011,8,33,10.88,NA,NA,NA,22939.98,8128,NA,NA,NA,5,NA
2011-08-16,2011,8,33,11.05,NA,NA,NA,15334.63,9259,NA,NA,NA,5,NA
2011-08-15,2011,8,33,11.3,NA,NA,NA,38183.53,8347,NA,NA,NA,5,NA
